FlightID,RouteCode,Origin,Destination,FlightDate,FlightDurationMins,AircraftType,SeatsAvailable,SeatsSold,Revenue,OperationalCost
108048,BLR-SIN,BLR,SIN,2024-10-12,251,Boeing 787-8,242,179,616924.65,457607.45
108049,AMD-NAG,AMD,NAG,2025-01-06,84,Airbus A320,180,180,95221.96,112582.18
108050,HYD-COK,HYD,COK,2025-07-14,84,Airbus A321neo,220,220,191024.04,142739.78
108051,BLR-PNQ,BLR,PNQ,2024-11-24,87,Boeing 737-800,189,169,159433.29,120801.16
108052,MAA-BKK,MAA,BKK,2024-11-17,203,Boeing 737-800,189,154,354739.57,281399.42
108053,BLR-BKK,BLR,BKK,2026-04-18,221,Airbus A321neo,220,186,364823.8,355538.67
108054,HYD-LKO,HYD,LKO,2026-06-06,106,Boeing 737-800,189,160,138460.67,157447.27
108055,BLR-SIN,BLR,SIN,2026-06-24,262,Airbus A321neo,220,173,505793.53,416065.52
108056,HYD-IXC,HYD,IXC,2025-02-01,131,Boeing 737-800,189,127,247679.57,179170.59
108057,BOM-LKO,BOM,LKO,2026-04-03,117,Airbus A320,180,168,161444.57,143809.91
108058,MAA-BKK,MAA,BKK,2026-02-17,180,Boeing 737-800,189,118,365821.96,253244.45
108059,AMD-PAT,AMD,PAT,2026-04-13,128,Airbus A320,180,180,173941.53,149922.28
108060,DEL-BKK,DEL,BKK,2025-06-02,231,Airbus A320,180,113,451098.68,303682.42
108061,MAA-BKK,MAA,BKK,2025-03-24,183,Boeing 737-800,189,139,297360.53,267276.37
108062,DEL-COK,DEL,COK,2025-04-22,187,Boeing 787-8,242,215,331656.0,273526.42
108063,BLR-DOH,BLR,DOH,2024-11-07,240,Airbus A320,180,157,210699.23,310746.37
108064,BOM-DXB,BOM,DXB,2025-03-13,171,Boeing 787-8,242,196,404312.39,295633.6
108065,AMD-NAG,AMD,NAG,2024-08-30,89,ATR 72-600,72,48,69214.64,66805.93
108066,BOM-HKG,BOM,HKG,2026-02-19,332,Boeing 777-300ER,396,350,1316443.79,1016555.75
108067,DEL-MAA,DEL,MAA,2025-06-27,170,Airbus A321neo,220,145,267251.79,222887.84
108068,BLR-COK,BLR,COK,2024-12-21,58,Boeing 737-800,189,179,108227.28,94231.07
108069,MAA-BKK,MAA,BKK,2026-01-19,199,Airbus A320,180,180,286454.08,246458.09
108070,MAA-PNQ,MAA,PNQ,2026-03-03,85,Airbus A320,180,135,137400.39,128807.88
108071,MAA-AMD,MAA,AMD,2025-10-03,123,Airbus A320,180,131,199357.3,175028.15
108072,AMD-NAG,AMD,NAG,2025-03-10,83,ATR 72-600,72,55,55437.2,64695.35
108073,PNQ-LKO,PNQ,LKO,2025-09-22,127,Boeing 737-800,189,168,224469.8,163801.41
108074,MAA-JFK,MAA,JFK,2025-01-30,984,Airbus A350-900,325,234,3212654.96,2205412.55
108075,BLR-SIN,BLR,SIN,2025-05-10,256,Boeing 737-800,189,187,415427.82,385688.38
108076,AMD-NAG,AMD,NAG,2024-07-16,91,Airbus A320,180,133,102040.26,112329.81
108077,HYD-LHR,HYD,LHR,2025-12-02,581,Boeing 777-300ER,396,265,1946957.14,1614230.51
108078,BOM-DXB,BOM,DXB,2024-10-12,171,Boeing 787-8,242,204,335029.97,304323.54
108079,BOM-HKG,BOM,HKG,2024-12-31,339,Boeing 787-8,242,168,721014.2,575989.79
108080,BOM-HKG,BOM,HKG,2024-11-17,333,Airbus A350-900,325,325,928085.88,839226.19
108081,CCU-NAG,CCU,NAG,2026-01-18,105,Boeing 737-800,189,152,166946.74,147488.45
108082,MAA-BKK,MAA,BKK,2025-02-10,197,Airbus A321neo,220,213,289955.99,303423.35
108083,DEL-JFK,DEL,JFK,2025-05-25,867,Airbus A350-900,325,325,2470706.81,2158481.04
108084,MAA-JFK,MAA,JFK,2025-09-30,1001,Boeing 787-8,242,178,1856135.15,1753762.22
108085,MAA-PNQ,MAA,PNQ,2024-09-01,107,Boeing 737-800,189,142,142794.46,139636.14
108086,DEL-DOH,DEL,DOH,2025-02-24,221,Airbus A321neo,220,157,196291.69,309876.86
108087,DEL-COK,DEL,COK,2026-06-14,184,Boeing 787-8,242,138,291357.0,241361.16
108088,DEL-MAA,DEL,MAA,2025-02-11,153,Boeing 787-8,242,225,345329.96,214201.14
108089,AMD-PAT,AMD,PAT,2025-01-11,115,Airbus A320,180,180,167940.38,154365.14
108090,MAA-AMD,MAA,AMD,2025-10-21,133,Airbus A321neo,220,119,212373.28,171883.21
108091,MAA-BKK,MAA,BKK,2025-02-02,194,Airbus A321neo,220,133,300623.54,275586.1
108092,DEL-MAA,DEL,MAA,2024-08-22,149,Airbus A321neo,220,195,284050.24,236474.29
108093,AMD-NAG,AMD,NAG,2024-08-16,82,Airbus A321neo,220,147,91619.97,129158.63
108094,MAA-JFK,MAA,JFK,2025-10-03,1003,Airbus A350-900,325,262,3192222.46,2506236.76
108095,AMD-NAG,AMD,NAG,2025-11-02,83,Airbus A320,180,180,72752.22,115335.46
108096,BOM-LKO,BOM,LKO,2025-09-08,112,Boeing 737-800,189,150,215616.84,167359.22
108097,MAA-JFK,MAA,JFK,2025-06-09,997,Airbus A350-900,325,237,2276075.96,2359766.42
108098,PNQ-NAG,PNQ,NAG,2026-04-01,86,Airbus A321neo,220,169,143981.63,123564.13
108099,BOM-JAI,BOM,JAI,2024-08-05,109,Airbus A321neo,220,159,180919.02,150446.86
108100,HYD-NAG,HYD,NAG,2024-07-24,75,Airbus A321neo,220,205,122001.04,110498.75
108101,AMD-NAG,AMD,NAG,2026-01-02,77,Airbus A321neo,220,220,106882.69,123075.11
108102,BLR-SYD,BLR,SYD,2025-08-29,712,Boeing 777-300ER,396,325,2319465.26,1930854.93
108103,BOM-HKG,BOM,HKG,2025-05-26,331,Boeing 777-300ER,396,375,1214195.31,929564.13
108104,MAA-BKK,MAA,BKK,2026-06-14,204,Airbus A321neo,220,189,390141.95,319652.47
108105,BOM-HKG,BOM,HKG,2025-04-28,336,Boeing 777-300ER,396,173,1384817.88,1052864.35
108106,MAA-AMD,MAA,AMD,2026-04-13,119,Airbus A321neo,220,138,196836.1,183097.2
108107,DEL-MAA,DEL,MAA,2026-06-08,154,Boeing 787-8,242,119,339429.36,242831.58
108108,CCU-LKO,CCU,LKO,2026-01-29,90,ATR 72-600,72,69,80020.09,71806.42
108109,MAA-AMD,MAA,AMD,2025-05-20,134,Boeing 737-800,189,189,214434.97,173704.12
108110,HYD-COK,HYD,COK,2024-07-25,101,Airbus A320,180,143,146542.56,120579.39
108111,BLR-DOH,BLR,DOH,2024-08-04,239,Boeing 787-8,242,178,418598.72,409727.91
108112,DEL-SIN,DEL,SIN,2024-07-20,332,Boeing 787-8,242,217,680728.17,563216.03
108113,BLR-BKK,BLR,BKK,2025-09-17,204,Boeing 737-800,189,108,374627.4,287913.52
108114,CCU-NAG,CCU,NAG,2024-08-11,91,Airbus A320,180,141,204298.25,146138.73
108115,MAA-AMD,MAA,AMD,2025-07-03,128,Airbus A321neo,220,179,178654.91,179615.48
108116,HYD-NAG,HYD,NAG,2025-12-31,56,Boeing 737-800,189,123,139677.56,104470.78
108117,BOM-LKO,BOM,LKO,2026-01-16,105,Airbus A321neo,220,195,180099.17,173374.43
108118,CCU-PAT,CCU,PAT,2025-05-20,64,Airbus A320,180,144,137550.14,102514.09
108119,MAA-AMD,MAA,AMD,2026-06-14,131,Boeing 787-8,242,202,260373.01,198212.58
108120,AMD-NAG,AMD,NAG,2024-10-23,94,Airbus A320,180,146,91078.66,114371.89
108121,BLR-JFK,BLR,JFK,2024-12-29,982,Boeing 777-300ER,396,396,3237028.89,2796733.43
108122,BOM-LKO,BOM,LKO,2026-01-31,107,Boeing 737-800,189,189,200587.22,152911.06
108123,MAA-AMD,MAA,AMD,2024-07-23,126,Airbus A320,180,141,165233.68,164550.99
108124,MAA-JFK,MAA,JFK,2025-03-20,1001,Boeing 777-300ER,396,277,3186983.16,2399205.65
108125,CCU-LKO,CCU,LKO,2025-11-08,107,Airbus A320,180,175,185460.41,138187.46
108126,MAA-BKK,MAA,BKK,2024-10-12,201,Boeing 737-800,189,173,298225.02,279361.25
108127,BLR-SIN,BLR,SIN,2024-12-08,266,Boeing 787-8,242,242,485718.61,460042.8
108128,BOM-JAI,BOM,JAI,2024-12-14,96,Boeing 737-800,189,185,201502.08,134423.88
108129,MAA-BKK,MAA,BKK,2025-04-26,191,Airbus A320,180,169,235033.32,251266.41
108130,HYD-COK,HYD,COK,2026-04-21,97,Airbus A320,180,153,186401.29,127281.79
108131,BLR-JFK,BLR,JFK,2024-09-25,990,Boeing 787-8,242,183,2590961.75,1808927.81
108132,BOM-COK,BOM,COK,2024-09-07,118,Airbus A320,180,120,168493.07,151767.5
108133,BOM-DXB,BOM,DXB,2026-04-09,179,Boeing 737-800,189,164,348476.9,227443.62
108134,MAA-BKK,MAA,BKK,2025-11-17,186,Boeing 737-800,189,162,272008.36,296199.17
108135,HYD-COK,HYD,COK,2025-10-12,97,ATR 72-600,72,72,82733.16,69416.02
108136,AMD-NAG,AMD,NAG,2025-03-30,87,Boeing 737-800,189,162,91270.61,126885.59
108137,AMD-NAG,AMD,NAG,2025-05-10,92,Boeing 737-800,189,176,100986.16,114508.5
108138,HYD-LKO,HYD,LKO,2026-01-09,107,Boeing 737-800,189,144,136936.28,144631.3
108139,CCU-AMD,CCU,AMD,2024-12-06,155,Boeing 787-8,242,160,178638.71,228242.81
108140,AMD-NAG,AMD,NAG,2025-11-19,89,ATR 72-600,72,72,52320.44,64799.81
108141,DEL-SIN,DEL,SIN,2025-08-11,323,Airbus A350-900,325,234,998745.19,809093.61
108142,BLR-SIN,BLR,SIN,2026-02-06,267,Airbus A321neo,220,162,537039.4,403624.56
108143,PNQ-NAG,PNQ,NAG,2025-04-07,71,Boeing 737-800,189,174,112620.94,118664.54
108144,BOM-LKO,BOM,LKO,2025-10-09,125,Boeing 737-800,189,131,154256.4,148042.38
108145,BOM-JAI,BOM,JAI,2025-09-26,96,Boeing 737-800,189,137,159591.09,135744.02
108146,BLR-PNQ,BLR,PNQ,2024-08-28,95,Boeing 737-800,189,154,104237.19,125816.09
108147,DEL-MAA,DEL,MAA,2025-07-09,150,Airbus A320,180,163,208632.42,181849.85
108148,MAA-JFK,MAA,JFK,2026-04-26,996,Boeing 787-8,242,180,2313382.63,1685682.8
108149,BOM-JAI,BOM,JAI,2024-07-16,99,Boeing 737-800,189,100,129144.14,137475.34
108150,BOM-LKO,BOM,LKO,2026-02-09,115,Boeing 737-800,189,189,174599.47,147905.13
108151,BLR-DXB,BLR,DXB,2025-02-03,223,Boeing 787-8,242,167,364221.99,408847.79
108152,BOM-HKG,BOM,HKG,2025-08-30,345,Airbus A350-900,325,246,974626.04,795143.1
108153,DEL-DOH,DEL,DOH,2025-11-01,221,Boeing 787-8,242,233,347569.07,404057.28
108154,HYD-LHR,HYD,LHR,2025-06-29,580,Boeing 777-300ER,396,326,2065004.16,1728447.61
108155,BLR-BKK,BLR,BKK,2024-11-16,221,Airbus A321neo,220,172,382918.06,367121.18
108156,DEL-JFK,DEL,JFK,2025-07-04,877,Boeing 777-300ER,396,372,3030388.78,2289530.57
108157,AMD-NAG,AMD,NAG,2026-03-28,70,Boeing 737-800,189,171,108987.63,123796.59
108158,BLR-DOH,BLR,DOH,2024-11-13,257,Airbus A321neo,220,204,453563.97,380678.6
108159,DEL-JFK,DEL,JFK,2025-03-31,866,Boeing 787-8,242,222,1862274.32,1598759.38
108160,BOM-COK,BOM,COK,2026-06-27,114,Airbus A321neo,220,146,203539.64,165079.59
108161,HYD-NAG,HYD,NAG,2026-05-21,74,Airbus A321neo,220,193,126817.81,106124.7
108162,AMD-PAT,AMD,PAT,2025-01-05,119,Airbus A321neo,220,219,178649.39,165581.28
108163,BLR-JFK,BLR,JFK,2025-06-15,998,Boeing 787-8,242,182,2122229.61,1813353.44
108164,BOM-HKG,BOM,HKG,2025-10-25,329,Airbus A350-900,325,304,893751.03,731209.62
108165,BLR-DXB,BLR,DXB,2025-08-03,216,Boeing 737-800,189,151,244408.22,319757.06
108166,BLR-SIN,BLR,SIN,2026-01-20,259,Boeing 787-8,242,241,577364.38,448091.3
108167,AMD-NAG,AMD,NAG,2026-04-22,73,Airbus A321neo,220,172,147221.43,137295.09
108168,MAA-JFK,MAA,JFK,2025-09-07,992,Boeing 787-8,242,199,1983196.07,1770359.33
108169,BOM-COK,BOM,COK,2025-10-19,100,Boeing 737-800,189,147,162650.5,146743.54
108170,BLR-DOH,BLR,DOH,2026-03-07,241,Airbus A321neo,220,212,591833.05,432212.95
108171,MAA-JFK,MAA,JFK,2024-08-17,999,Boeing 787-8,242,202,2168175.14,1450579.97
108172,HYD-NAG,HYD,NAG,2025-09-16,70,Airbus A321neo,220,144,133932.86,105573.19
108173,HYD-NAG,HYD,NAG,2025-12-21,62,Airbus A321neo,220,214,117943.35,104584.13
108174,AMD-NAG,AMD,NAG,2026-01-29,94,Airbus A320,180,156,121757.2,125223.67
108175,HYD-COK,HYD,COK,2025-09-12,102,Boeing 737-800,189,167,126254.02,131393.67
108176,MAA-AMD,MAA,AMD,2024-12-25,129,Boeing 787-8,242,242,255763.51,193762.26
108177,PNQ-LKO,PNQ,LKO,2024-09-14,112,Airbus A320,180,134,154814.19,147550.99
108178,BLR-SYD,BLR,SYD,2025-12-04,700,Airbus A350-900,325,325,1885206.24,1450801.29
108179,MAA-AMD,MAA,AMD,2024-09-03,118,Boeing 737-800,189,164,201688.57,162662.62
108180,BOM-HKG,BOM,HKG,2026-02-14,345,Boeing 777-300ER,396,367,1136905.66,837839.13
108181,PNQ-NAG,PNQ,NAG,2024-12-30,70,ATR 72-600,72,59,68310.54,63423.4
108182,CCU-LKO,CCU,LKO,2025-04-12,87,Airbus A321neo,220,208,219935.9,148548.68
108183,DEL-MAA,DEL,MAA,2026-05-20,163,Airbus A320,180,158,236840.76,195600.85
108184,BOM-LKO,BOM,LKO,2026-04-22,107,Boeing 737-800,189,189,177827.87,161469.32
108185,DEL-COK,DEL,COK,2024-08-10,188,Airbus A321neo,220,193,270813.26,233066.51
108186,DEL-JFK,DEL,JFK,2026-03-06,873,Airbus A350-900,325,302,2318502.29,2169123.5
108187,AMD-NAG,AMD,NAG,2024-10-07,84,Airbus A321neo,220,220,116457.91,137210.95
108188,DEL-BKK,DEL,BKK,2025-02-22,235,Airbus A320,180,152,402321.26,329560.56
108189,MAA-DOH,MAA,DOH,2026-03-10,279,Boeing 787-8,242,157,675676.66,499273.06
108190,MAA-BKK,MAA,BKK,2025-03-17,195,Boeing 737-800,189,141,330659.21,253550.62
108191,DEL-COK,DEL,COK,2026-01-23,186,Boeing 787-8,242,190,305248.16,271663.57
108192,BLR-SIN,BLR,SIN,2025-04-20,268,Airbus A321neo,220,188,577519.09,441495.14
108193,CCU-NAG,CCU,NAG,2025-11-03,96,Airbus A320,180,169,152208.27,134071.5
108194,BLR-DXB,BLR,DXB,2025-03-07,220,Boeing 737-800,189,139,257532.02,282539.28
108195,MAA-BKK,MAA,BKK,2024-11-17,190,Airbus A320,180,166,337961.11,272411.38
108196,DEL-MAA,DEL,MAA,2024-09-15,150,Airbus A321neo,220,220,267685.61,216351.62
108197,BOM-LKO,BOM,LKO,2025-01-19,112,Boeing 787-8,242,242,196684.02,170989.56
108198,BLR-COK,BLR,COK,2026-05-02,53,Boeing 737-800,189,168,106688.39,97947.45
108199,BLR-SIN,BLR,SIN,2025-10-21,253,Boeing 737-800,189,154,386713.39,331120.32
108200,MAA-BKK,MAA,BKK,2025-11-12,198,Boeing 737-800,189,157,254043.94,277355.12
108201,AMD-PAT,AMD,PAT,2026-02-04,128,Airbus A321neo,220,210,210553.22,190314.61
108202,BLR-DOH,BLR,DOH,2025-12-22,241,Airbus A320,180,180,441750.67,366719.68
108203,BLR-COK,BLR,COK,2025-11-22,58,Boeing 737-800,189,186,115958.36,99075.68
108204,MAA-PNQ,MAA,PNQ,2024-07-19,86,Boeing 737-800,189,157,138533.82,135986.13
108205,BLR-SIN,BLR,SIN,2025-07-22,251,Boeing 787-8,242,223,553482.02,476603.27
108206,MAA-BKK,MAA,BKK,2025-04-15,183,Airbus A321neo,220,220,276385.43,280226.57
108207,AMD-NAG,AMD,NAG,2024-08-21,86,Airbus A320,180,124,104538.24,113978.11
108208,AMD-NAG,AMD,NAG,2024-07-09,87,Airbus A320,180,137,109400.99,118183.65
108209,DEL-MAA,DEL,MAA,2025-04-13,160,Airbus A320,180,167,261516.94,184698.57
108210,BLR-SIN,BLR,SIN,2025-01-01,271,Airbus A321neo,220,214,459490.78,399289.46
108211,BLR-COK,BLR,COK,2025-08-10,53,Airbus A321neo,220,161,131579.86,99038.12
108212,BOM-LKO,BOM,LKO,2025-07-14,119,Airbus A320,180,107,181110.63,146258.98
108213,MAA-AMD,MAA,AMD,2025-05-28,140,Airbus A320,180,134,218891.83,166420.73
108214,BOM-LKO,BOM,LKO,2024-10-02,110,Airbus A321neo,220,160,221700.83,179707.93
108215,HYD-NAG,HYD,NAG,2024-09-06,69,ATR 72-600,72,56,56708.32,58712.61
108216,BLR-SIN,BLR,SIN,2025-10-05,251,Airbus A321neo,220,189,434766.01,393574.0
108217,MAA-BKK,MAA,BKK,2024-07-07,204,Boeing 787-8,242,212,325505.89,307173.75
108218,DEL-MAA,DEL,MAA,2025-09-29,170,Boeing 787-8,242,196,259416.66,222585.63
108219,PNQ-NAG,PNQ,NAG,2026-04-10,75,Airbus A321neo,220,179,167641.6,123888.51
108220,DEL-MAA,DEL,MAA,2026-05-08,145,Boeing 787-8,242,218,277939.67,252450.19
108221,AMD-NAG,AMD,NAG,2026-01-16,73,Airbus A320,180,169,88309.83,120242.38
108222,PNQ-LKO,PNQ,LKO,2026-05-25,126,Boeing 787-8,242,242,191880.27,190356.92
108223,MAA-AMD,MAA,AMD,2025-12-19,120,Airbus A320,180,175,190528.5,163046.04
108224,AMD-NAG,AMD,NAG,2025-08-17,80,ATR 72-600,72,66,55779.21,62129.32
108225,HYD-LHR,HYD,LHR,2025-04-04,575,Boeing 787-8,242,196,840935.87,911362.46
108226,BOM-COK,BOM,COK,2025-10-26,102,Airbus A320,180,102,153247.73,136017.41
108227,MAA-JFK,MAA,JFK,2024-08-03,983,Boeing 777-300ER,396,374,2870336.8,3013615.68
108228,BOM-LKO,BOM,LKO,2025-03-06,112,Airbus A320,180,180,212865.94,162224.2
108229,BLR-SIN,BLR,SIN,2026-04-04,255,Boeing 737-800,189,134,367955.17,351648.74
108230,MAA-JFK,MAA,JFK,2025-01-12,992,Boeing 787-8,242,184,2238099.88,1765221.78
108231,BLR-SIN,BLR,SIN,2025-11-19,270,Airbus A321neo,220,196,544068.2,451501.56
108232,BLR-SYD,BLR,SYD,2025-03-20,709,Airbus A350-900,325,234,2191704.43,1755455.65
108233,BLR-BKK,BLR,BKK,2025-10-27,201,Airbus A321neo,220,194,387416.88,322985.14
108234,MAA-JFK,MAA,JFK,2025-03-25,990,Boeing 787-8,242,170,2409394.62,1747537.27
108235,HYD-PAT,HYD,PAT,2026-06-09,119,Boeing 787-8,242,182,221076.01,178679.67
108236,BOM-HKG,BOM,HKG,2025-06-11,344,Boeing 777-300ER,396,304,1423350.68,1021343.17
108237,BLR-DOH,BLR,DOH,2025-11-23,241,Boeing 737-800,189,189,448085.15,317401.88
108238,BOM-JAI,BOM,JAI,2024-10-08,105,Boeing 737-800,189,135,145753.14,134793.92
108239,BOM-LKO,BOM,LKO,2026-02-02,128,Boeing 737-800,189,167,180571.63,156887.97
108240,BOM-HKG,BOM,HKG,2024-08-13,347,Boeing 787-8,242,188,637474.32,574915.49
108241,HYD-IXC,HYD,IXC,2025-05-30,136,Boeing 737-800,189,189,250575.58,191913.56
108242,AMD-NAG,AMD,NAG,2025-05-03,72,ATR 72-600,72,63,54327.35,66621.67
108243,AMD-NAG,AMD,NAG,2025-03-24,94,Airbus A320,180,126,109169.65,122206.13
108244,BOM-HKG,BOM,HKG,2025-12-25,340,Airbus A350-900,325,309,870878.23,804868.9
108245,BLR-SIN,BLR,SIN,2024-11-04,248,Boeing 787-8,242,176,508777.09,412718.95
108246,BLR-SIN,BLR,SIN,2024-12-29,271,Boeing 737-800,189,189,433575.62,351981.62
108247,AMD-PAT,AMD,PAT,2024-08-14,137,Boeing 737-800,189,142,159836.5,159549.32
108248,AMD-LKO,AMD,LKO,2025-11-30,100,Boeing 737-800,189,153,126821.84,131035.79
108249,CCU-PAT,CCU,PAT,2025-07-27,53,Airbus A321neo,220,139,157850.29,112095.15
108250,MAA-AMD,MAA,AMD,2025-12-30,119,Boeing 737-800,189,172,149521.98,159419.86
108251,AMD-NAG,AMD,NAG,2024-12-05,84,Boeing 737-800,189,183,114255.31,123516.3
108252,AMD-PAT,AMD,PAT,2025-08-05,131,Boeing 737-800,189,137,209958.42,162569.12
108253,DEL-MAA,DEL,MAA,2025-10-14,151,Airbus A320,180,127,252764.13,202457.78
108254,AMD-NAG,AMD,NAG,2024-07-15,82,Airbus A320,180,140,96391.33,113183.02
108255,MAA-JFK,MAA,JFK,2024-10-22,1001,Airbus A350-900,325,306,3245445.98,2356267.58
108256,BOM-COK,BOM,COK,2025-10-28,118,Airbus A320,180,116,176490.35,145470.0
108257,PNQ-LKO,PNQ,LKO,2025-10-11,111,Airbus A321neo,220,220,225911.24,167138.14
108258,CCU-NAG,CCU,NAG,2024-08-16,102,Boeing 737-800,189,127,195108.08,141031.4
108259,HYD-PNQ,HYD,PNQ,2024-12-11,70,ATR 72-600,72,72,60904.73,60111.27
108260,PNQ-LKO,PNQ,LKO,2024-10-29,110,Boeing 737-800,189,152,183257.23,149369.39
108261,HYD-LKO,HYD,LKO,2024-10-22,117,Boeing 737-800,189,123,139691.38,146949.29
108262,BLR-PNQ,BLR,PNQ,2025-11-09,80,Airbus A320,180,180,163499.47,121009.28
108263,PNQ-LKO,PNQ,LKO,2025-04-14,114,Boeing 787-8,242,222,209650.75,187086.59
108264,MAA-AMD,MAA,AMD,2024-12-22,132,Airbus A321neo,220,207,197970.33,193430.61
108265,MAA-AMD,MAA,AMD,2025-04-20,138,Boeing 737-800,189,157,155882.27,176068.12
108266,BLR-DXB,BLR,DXB,2025-12-29,227,Boeing 737-800,189,181,293971.52,347381.45
108267,BOM-COK,BOM,COK,2024-12-17,112,Airbus A320,180,177,166183.72,141220.49
108268,CCU-AMD,CCU,AMD,2025-08-29,149,Airbus A320,180,119,153830.45,170913.44
108269,MAA-AMD,MAA,AMD,2025-07-02,119,Boeing 737-800,189,131,237558.02,170688.85
108270,DEL-BKK,DEL,BKK,2026-04-26,251,Boeing 737-800,189,148,359425.87,313967.14
108271,MAA-AMD,MAA,AMD,2025-10-12,136,Boeing 737-800,189,124,159944.9,158995.92
108272,BLR-JFK,BLR,JFK,2026-03-30,988,Boeing 777-300ER,396,310,2450970.05,2401213.15
108273,BOM-JAI,BOM,JAI,2024-09-17,94,Boeing 737-800,189,143,165643.57,135750.82
108274,CCU-AMD,CCU,AMD,2025-06-21,145,Boeing 787-8,242,176,147785.26,224016.54
108275,HYD-IXC,HYD,IXC,2024-08-25,132,Boeing 787-8,242,227,236201.22,197274.66
108276,BOM-LKO,BOM,LKO,2025-11-12,113,Boeing 787-8,242,226,193812.22,171893.82
108277,CCU-PAT,CCU,PAT,2025-05-31,57,Airbus A320,180,180,137329.06,106347.87
108278,BOM-LKO,BOM,LKO,2024-07-21,129,Boeing 787-8,242,219,213038.63,177884.82
108279,AMD-NAG,AMD,NAG,2025-10-18,83,Boeing 737-800,189,116,115578.02,125557.7
108280,MAA-JFK,MAA,JFK,2025-11-22,1004,Boeing 777-300ER,396,370,3376334.6,2982058.53
108281,MAA-JFK,MAA,JFK,2025-04-21,987,Airbus A350-900,325,256,3214547.86,2459700.02
108282,BOM-HKG,BOM,HKG,2025-09-21,341,Boeing 777-300ER,396,305,1064353.15,919463.46
108283,BOM-COK,BOM,COK,2025-03-04,120,Airbus A321neo,220,216,212637.81,169565.49
108284,BOM-HKG,BOM,HKG,2024-07-28,330,Boeing 777-300ER,396,330,1415190.77,1000170.76
108285,AMD-NAG,AMD,NAG,2025-05-17,87,Airbus A320,180,170,99691.22,123138.0
108286,BLR-SIN,BLR,SIN,2026-06-14,260,Airbus A320,180,132,496629.54,371419.88
108287,BLR-DXB,BLR,DXB,2026-01-30,222,Boeing 787-8,242,238,383184.04,414418.18
108288,BLR-SIN,BLR,SIN,2024-07-06,262,Airbus A321neo,220,142,522194.25,386771.32
108289,HYD-NAG,HYD,NAG,2025-05-19,52,Boeing 737-800,189,168,129296.12,103936.47
108290,MAA-JFK,MAA,JFK,2024-11-07,994,Boeing 787-8,242,189,2507007.21,1633691.9
108291,CCU-NAG,CCU,NAG,2025-09-09,111,Airbus A320,180,146,148127.82,134472.98
108292,BOM-JAI,BOM,JAI,2024-08-18,102,Airbus A320,180,154,167235.81,130639.9
108293,DEL-SIN,DEL,SIN,2026-03-31,338,Boeing 787-8,242,207,593940.15,559881.8
108294,MAA-BKK,MAA,BKK,2025-11-06,187,Boeing 787-8,242,242,359832.32,308916.05
108295,BOM-COK,BOM,COK,2025-01-01,109,Boeing 737-800,189,169,125735.38,147789.31
108296,MAA-AMD,MAA,AMD,2025-05-30,122,Airbus A320,180,150,189847.32,173511.03
108297,BLR-COK,BLR,COK,2024-07-14,51,Airbus A320,180,150,102988.31,94789.01
108298,LKO-IXC,LKO,IXC,2025-07-14,64,Boeing 737-800,189,111,140973.38,118054.5
108299,BOM-JAI,BOM,JAI,2024-09-21,91,Airbus A320,180,135,134048.48,126699.53
108300,BLR-COK,BLR,COK,2025-06-19,63,Boeing 737-800,189,149,85095.79,93426.0
108301,BOM-LKO,BOM,LKO,2026-06-09,126,Airbus A320,180,154,163667.37,144275.63
108302,CCU-NAG,CCU,NAG,2025-07-03,103,Airbus A320,180,135,185624.03,143517.23
108303,MAA-JFK,MAA,JFK,2024-07-04,983,Boeing 787-8,242,173,2062874.76,1635404.59
108304,DEL-SIN,DEL,SIN,2025-07-18,323,Boeing 787-8,242,185,862773.78,497404.52
108305,CCU-LKO,CCU,LKO,2025-02-07,104,Boeing 737-800,189,158,140661.87,140634.3
108306,BOM-BLR,BOM,BLR,2025-07-27,95,Boeing 737-800,189,187,172745.6,132268.81
108307,BLR-JFK,BLR,JFK,2025-12-06,984,Airbus A350-900,325,294,2526520.49,2196921.67
108308,BLR-SYD,BLR,SYD,2026-05-22,711,Boeing 787-8,242,173,1444198.09,1120500.98
108309,BLR-BKK,BLR,BKK,2024-08-22,207,Boeing 737-800,189,132,311221.0,288379.86
108310,PNQ-LKO,PNQ,LKO,2024-11-30,113,Boeing 787-8,242,242,237934.77,172881.7
108311,MAA-JFK,MAA,JFK,2026-03-17,994,Boeing 787-8,242,175,2407763.68,1784926.24
108312,BLR-SYD,BLR,SYD,2024-09-10,695,Boeing 787-8,242,195,1505722.92,1178728.75
108313,BLR-JFK,BLR,JFK,2025-01-11,980,Airbus A350-900,325,255,2582336.02,2177304.71
108314,PNQ-NAG,PNQ,NAG,2025-01-16,80,Boeing 737-800,189,141,108176.58,109397.86
108315,AMD-NAG,AMD,NAG,2026-03-03,77,ATR 72-600,72,61,55434.04,66984.02
108316,AMD-NAG,AMD,NAG,2024-10-29,83,Airbus A321neo,220,147,96710.72,127410.36
108317,BOM-HKG,BOM,HKG,2025-04-27,349,Airbus A350-900,325,224,704236.71,776467.78
108318,AMD-PAT,AMD,PAT,2025-12-29,136,Boeing 737-800,189,172,129524.67,163508.11
108319,BOM-COK,BOM,COK,2025-02-19,106,Airbus A321neo,220,184,189300.43,154531.16
108320,BLR-SIN,BLR,SIN,2025-04-14,251,Airbus A320,180,159,393683.04,319583.86
